Unnamed: 0,pref,week,regnames,date,year,month,hol,tmean,totdeath_all,totdeath_age0059,totdeath_age6069,totdeath_age7079,totdeath_age8089,totdeath_age9099,pwind,pwind_cat,typhoon_no,typhoon_name,totpop_all,totpop_6099,totpop_6069,totpop_7079,totpop_8099,income,med4_ratio,flood_per,landslide_per
8563,17,211,Ishikawa,2014/1/10,2014,1,1,2.142857143,276,20,26,47,106,77,0,none,,,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8564,17,212,Ishikawa,2014/1/17,2014,1,0,2.142857143,215,11,25,42,84,53,0,none,2014015N10129,LINGLING,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8565,17,213,Ishikawa,2014/1/24,2014,1,0,6.285714286,342,19,39,70,115,99,0,none,,,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8566,17,214,Ishikawa,2014/1/31,2014,1,0,4.428571429,245,19,15,41,111,59,0,none,2014029N10143,KAJIKI,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8567,17,215,Ishikawa,2014/2/7,2014,2,1,2,230,19,29,52,80,50,0,none,,,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8568,17,216,Ishikawa,2014/2/14,2014,2,0,3,217,20,18,43,82,54,0,none,,,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8569,17,217,Ishikawa,2014/2/21,2014,2,0,5,374,38,44,82,150,60,0,none,,,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8570,17,218,Ishikawa,2014/2/28,2014,2,0,5.714285714,447,5,31,78,148,185,0,none,2014058N09149,FAXAI,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8571,17,219,Ishikawa,2014/3/7,2014,3,0,4.142857143,670,66,76,110,286,132,0,none,2014058N09149,FAXAI,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8572,17,220,Ishikawa,2014/3/14,2014,3,0,7.142857143,2214,224,202,480,874,434,0,none,,,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8573,17,221,Ishikawa,2014/3/21,2014,3,1,10.28571429,223,25,30,64,73,31,0,none,2014080N08128,UNNAMED,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8574,17,222,Ishikawa,2014/3/28,2014,3,0,12.71428571,1270,57,108,270,502,333,0,none,,,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8575,17,223,Ishikawa,2014/4/4,2014,4,0,9.571428571,379,35,45,83,143,73,0,none,2014093N02148,PEIPAH,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8576,17,224,Ishikawa,2014/4/11,2014,4,0,12,187,19,20,26,73,49,0,none,2014093N02148,PEIPAH,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8577,17,225,Ishikawa,2014/4/18,2014,4,0,12.14285714,476,38,32,86,192,128,0,none,,,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8578,17,226,Ishikawa,2014/4/25,2014,4,1,16.57142857,283,12,29,38,105,99,0,none,2014117N10145,TAPAH,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8579,17,227,Ishikawa,2014/5/2,2014,5,1,15.42857143,354,33,45,82,121,73,0,none,2014117N10145,TAPAH,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8580,17,228,Ishikawa,2014/5/9,2014,5,0,17.71428571,241,9,18,36,87,91,0,none,,,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8581,17,229,Ishikawa,2014/5/16,2014,5,0,16.71428571,510,36,67,88,223,96,0,none,,,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8582,17,230,Ishikawa,2014/5/23,2014,5,0,20.71428571,402,28,32,77,152,113,0,none,,,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8583,17,231,Ishikawa,2014/5/30,2014,5,0,24.14285714,1578,72,192,261,522,531,0,none,,,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8584,17,232,Ishikawa,2014/6/6,2014,6,0,22.57142857,947,35,68,114,372,358,0,none,2014160N21120,MITAG,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8585,17,233,Ishikawa,2014/6/13,2014,6,0,21.28571429,384,22,39,97,157,69,0,none,2014160N21120,MITAG,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8586,17,234,Ishikawa,2014/6/20,2014,6,0,22.28571429,253,10,21,44,102,76,0,none,2014164N19116,HAGIBIS,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8587,17,235,Ishikawa,2014/6/27,2014,6,0,24,480,42,58,100,170,110,0,none,,,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8588,17,236,Ishikawa,2014/7/4,2014,7,0,25.57142857,300,31,41,61,105,62,0.423338826,none,2014184N08147,NEOGURI,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8589,17,237,Ishikawa,2014/7/11,2014,7,0,25.42857143,1504,102,168,227,609,398,1.010182786,none,2014184N08147,NEOGURI,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8590,17,238,Ishikawa,2014/7/18,2014,7,1,26.85714286,507,29,41,118,154,165,0,none,2014197N10137,MATMO,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8591,17,239,Ishikawa,2014/7/25,2014,7,0,28.14285714,456,22,48,87,193,106,0,none,2014209N16134,NAKRI,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8592,17,240,Ishikawa,2014/8/1,2014,8,0,29.71428571,241,26,32,71,76,36,0,none,2014209N16134,NAKRI,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8593,17,241,Ishikawa,2014/8/8,2014,8,0,24.85714286,1498,119,184,306,538,351,23.96656654,tropical storm,2014209N12152,HALONG,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8594,17,242,Ishikawa,2014/8/15,2014,8,0,27.28571429,259,11,24,48,100,76,0,none,2014209N12152,HALONG,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8595,17,243,Ishikawa,2014/8/22,2014,8,0,25.14285714,193,12,32,36,77,36,0,none,2014231N21117,UNNAMED,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8596,17,244,Ishikawa,2014/8/29,2014,8,0,25,430,26,61,76,152,115,0,none,,,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8597,17,245,Ishikawa,2014/9/5,2014,9,0,24.28571429,233,22,34,42,79,56,0,none,2014248N19129,FENGSHEN,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8598,17,246,Ishikawa,2014/9/12,2014,9,1,21.71428571,301,19,29,66,106,81,0,none,2014248N19129,FENGSHEN,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8599,17,247,Ishikawa,2014/9/19,2014,9,1,20.57142857,311,20,35,56,132,68,0,none,2014260N13135,FUNG-WONG,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8600,17,248,Ishikawa,2014/9/26,2014,9,0,21.57142857,218,18,20,39,91,50,0,none,2014271N10160,PHANFONE,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8601,17,249,Ishikawa,2014/10/3,2014,10,0,19,270,15,35,62,94,64,12.08716426,none,2014275N06166,VONGFONG,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8602,17,250,Ishikawa,2014/10/10,2014,10,1,18,253,12,37,53,78,73,20.54500845,tropical storm,2014275N06166,VONGFONG,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8603,17,251,Ishikawa,2014/10/17,2014,10,0,15.85714286,334,32,42,68,130,62,0,none,2014275N06166,VONGFONG,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8604,17,252,Ishikawa,2014/10/24,2014,10,0,15.28571429,607,52,58,109,237,151,0,none,,,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8605,17,253,Ishikawa,2014/10/31,2014,10,1,15.14285714,353,29,51,59,121,93,0,none,2014303N13141,NURI,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8606,17,254,Ishikawa,2014/11/7,2014,11,0,12.85714286,1504,97,164,343,528,372,0,none,2014303N13141,NURI,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8607,17,255,Ishikawa,2014/11/14,2014,11,0,9.142857143,495,47,43,93,183,129,0,none,,,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8608,17,256,Ishikawa,2014/11/21,2014,11,1,12,477,24,43,106,163,141,0,none,,,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8609,17,257,Ishikawa,2014/11/28,2014,11,0,10.71428571,536,47,69,96,203,121,0,none,2014334N02156,HAGUPIT,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8610,17,258,Ishikawa,2014/12/5,2014,12,0,4.571428571,317,21,18,60,103,115,0,none,2014334N02156,HAGUPIT,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8611,17,259,Ishikawa,2014/12/12,2014,12,0,3.285714286,1065,67,66,239,349,344,0,none,2014334N02156,HAGUPIT,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8612,17,260,Ishikawa,2014/12/19,2014,12,1,4.857142857,204,22,21,31,72,58,0,none,,,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8613,17,261,Ishikawa,2014/12/26,2014,12,1,4,530,48,38,147,202,95,0,none,2014362N07130,JANGMI,1157,395,171,127,97,5668,0.342723005,24.8,5.1
8614,17,262,Ishikawa,2015/1/2,2015,1,1,3.714285714,1113,72,148,186,420,287,0,none,2014362N07130,JANGMI,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8615,17,263,Ishikawa,2015/1/9,2015,1,1,3.285714286,313,15,27,62,135,74,0,none,2015012N09146,MEKKHALA,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8616,17,264,Ishikawa,2015/1/16,2015,1,0,4.571428571,414,39,53,107,124,91,0,none,2015012N09146,MEKKHALA,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8617,17,265,Ishikawa,2015/1/23,2015,1,0,5,1507,118,200,300,629,260,0,none,2015012N09146,MEKKHALA,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8618,17,266,Ishikawa,2015/1/30,2015,1,0,3,344,18,35,63,117,111,0,none,,,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8619,17,267,Ishikawa,2015/2/6,2015,2,1,3.714285714,1056,104,104,249,357,242,0,none,2015038N08158,HIGOS,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8620,17,268,Ishikawa,2015/2/13,2015,2,0,4.142857143,220,14,23,45,95,43,0,none,2015038N08158,HIGOS,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8621,17,269,Ishikawa,2015/2/20,2015,2,0,7.857142857,192,8,21,40,76,47,0,none,,,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8622,17,270,Ishikawa,2015/2/27,2015,2,0,5.142857143,474,43,49,104,170,108,0,none,,,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8623,17,271,Ishikawa,2015/3/6,2015,3,0,5.428571429,196,15,20,40,70,51,0,none,,,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8624,17,272,Ishikawa,2015/3/13,2015,3,0,8.857142857,414,20,43,76,187,88,0,none,2015069N04173,BAVI,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8625,17,273,Ishikawa,2015/3/20,2015,3,1,7.571428571,382,15,50,105,130,82,0,none,2015069N04173,BAVI,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8626,17,274,Ishikawa,2015/3/27,2015,3,0,12,165,7,8,18,73,59,0,none,2015085N06162,MAYSAK,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8627,17,275,Ishikawa,2015/4/3,2015,4,0,10.14285714,580,43,55,117,206,159,0,none,2015085N06162,MAYSAK,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8628,17,276,Ishikawa,2015/4/10,2015,4,0,11.85714286,200,9,19,38,71,63,0,none,2015085N06162,MAYSAK,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8629,17,277,Ishikawa,2015/4/17,2015,4,0,13.71428571,234,16,28,33,98,59,0,none,,,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8630,17,278,Ishikawa,2015/4/24,2015,4,1,18.14285714,324,18,34,50,132,90,0,none,,,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8631,17,279,Ishikawa,2015/5/1,2015,5,1,18.71428571,311,21,27,83,100,80,0,none,2015122N07144,NOUL,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8632,17,280,Ishikawa,2015/5/8,2015,5,0,18.71428571,334,21,39,63,142,69,0,none,2015122N07144,NOUL,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8633,17,281,Ishikawa,2015/5/15,2015,5,0,18.57142857,1080,78,124,208,427,243,0,none,2015122N07144,NOUL,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8634,17,282,Ishikawa,2015/5/22,2015,5,0,21.14285714,1312,145,160,293,436,278,0,none,2015127N04158,DOLPHIN,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8635,17,283,Ishikawa,2015/5/29,2015,5,0,21.57142857,568,42,73,122,211,120,0,none,,,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8636,17,284,Ishikawa,2015/6/5,2015,6,0,20,1046,88,88,226,374,270,0,none,,,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8637,17,285,Ishikawa,2015/6/12,2015,6,0,23.71428571,252,30,22,54,97,49,0,none,,,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8638,17,286,Ishikawa,2015/6/19,2015,6,0,22.57142857,239,17,17,53,101,51,0,none,2015171N15112,KUJIRA,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8639,17,287,Ishikawa,2015/6/26,2015,6,0,21.28571429,458,32,30,92,167,137,0,none,2015180N09160,CHAN-HOM,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8640,17,288,Ishikawa,2015/7/3,2015,7,0,22.57142857,356,29,45,50,125,107,0,none,2015180N09160,CHAN-HOM,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8641,17,289,Ishikawa,2015/7/10,2015,7,0,27.71428571,166,15,24,38,54,35,0,none,2015188N08194,HALOLA,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8642,17,290,Ishikawa,2015/7/17,2015,7,1,26.85714286,432,39,52,82,165,94,2.410040336,none,2015188N08194,HALOLA,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8643,17,291,Ishikawa,2015/7/24,2015,7,0,28.57142857,326,14,41,72,89,110,0,none,2015188N08194,HALOLA,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8644,17,292,Ishikawa,2015/7/31,2015,7,0,29.28571429,420,21,35,76,173,115,0,none,2015211N13162,SOUDELOR,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8645,17,293,Ishikawa,2015/8/7,2015,8,0,28,341,22,34,79,122,84,0,none,2015211N13162,SOUDELOR,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8646,17,294,Ishikawa,2015/8/14,2015,8,0,26.28571429,443,30,42,71,183,117,0,none,2015226N12151,GONI,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8647,17,295,Ishikawa,2015/8/21,2015,8,0,26.42857143,181,9,21,40,68,43,0,none,2015226N12151,GONI,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8648,17,296,Ishikawa,2015/8/28,2015,8,0,24.14285714,246,28,40,46,82,50,0,none,2015226N12151,GONI,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8649,17,297,Ishikawa,2015/9/4,2015,9,0,22.28571429,591,44,76,104,208,159,20.41582917,tropical storm,2015249N18142,ETAU,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8650,17,298,Ishikawa,2015/9/11,2015,9,0,21.14285714,560,52,93,126,190,99,0,none,2015249N18142,ETAU,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8651,17,299,Ishikawa,2015/9/18,2015,9,1,21.57142857,184,15,21,35,64,49,0,none,2015263N14148,DUJUAN,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8652,17,300,Ishikawa,2015/9/25,2015,9,0,20.57142857,272,17,13,42,114,86,0,none,2015263N14148,DUJUAN,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8653,17,301,Ishikawa,2015/10/2,2015,10,0,18.28571429,260,11,25,67,84,73,0,none,2015263N14148,DUJUAN,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8654,17,302,Ishikawa,2015/10/9,2015,10,1,17.42857143,1138,84,96,295,378,285,0,none,2015274N17167,CHOI-WAN,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8655,17,303,Ishikawa,2015/10/16,2015,10,0,17.42857143,1112,106,136,215,435,220,0,none,2015285N14151,KOPPU,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8656,17,304,Ishikawa,2015/10/23,2015,10,0,16,320,26,26,57,123,88,0,none,2015285N14151,KOPPU,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8657,17,305,Ishikawa,2015/10/30,2015,10,1,13.42857143,2132,118,155,468,944,447,0,none,,,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8658,17,306,Ishikawa,2015/11/6,2015,11,0,15.71428571,184,13,17,42,63,49,0,none,,,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8659,17,307,Ishikawa,2015/11/13,2015,11,0,15,362,22,39,98,102,101,0,none,2015321N04164,IN-FA,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8660,17,308,Ishikawa,2015/11/20,2015,11,1,12.14285714,220,11,20,39,94,56,0,none,2015321N04164,IN-FA,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8661,17,309,Ishikawa,2015/11/27,2015,11,0,9.142857143,547,31,61,133,209,113,0,none,2015321N04164,IN-FA,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8662,17,310,Ishikawa,2015/12/4,2015,12,0,8.571428571,1211,107,121,223,449,311,0,none,,,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8663,17,311,Ishikawa,2015/12/11,2015,12,0,10.14285714,416,30,53,67,164,102,0,none,2015344N07145,MELOR,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8664,17,312,Ishikawa,2015/12/18,2015,12,1,7.428571429,550,44,62,102,205,137,0,none,2015344N07145,MELOR,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8665,17,313,Ishikawa,2015/12/25,2015,12,1,5.285714286,1002,57,130,147,343,325,0,none,,,1155,399,174,127,98,5668,0.342723005,24.8,5.1
8666,17,314,Ishikawa,2016/1/1,2016,1,1,9,190,7,11,46,64,62,0,none,,,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8667,17,315,Ishikawa,2016/1/8,2016,1,1,4,555,28,39,120,163,205,0,none,,,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8668,17,316,Ishikawa,2016/1/15,2016,1,0,4,181,13,13,20,78,57,0,none,,,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8669,17,317,Ishikawa,2016/1/22,2016,1,0,3.142857143,509,26,38,119,185,141,0,none,,,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8670,17,318,Ishikawa,2016/1/29,2016,1,0,3.857142857,1347,93,144,286,445,379,0,none,,,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8671,17,319,Ishikawa,2016/2/5,2016,2,1,4,482,31,73,71,209,98,0,none,,,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8672,17,320,Ishikawa,2016/2/12,2016,2,0,6.285714286,173,8,13,31,63,58,0,none,,,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8673,17,321,Ishikawa,2016/2/19,2016,2,0,5.714285714,343,12,17,74,132,108,0,none,,,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8674,17,322,Ishikawa,2016/2/26,2016,2,0,5,220,19,29,51,75,46,0,none,,,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8675,17,323,Ishikawa,2016/3/4,2016,3,0,9.857142857,324,13,31,65,122,93,0,none,,,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8676,17,324,Ishikawa,2016/3/11,2016,3,0,6.428571429,201,20,28,44,65,44,0,none,,,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8677,17,325,Ishikawa,2016/3/18,2016,3,1,9.285714286,386,13,32,76,156,109,0,none,,,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8678,17,326,Ishikawa,2016/3/25,2016,3,0,9.714285714,408,37,26,129,139,77,0,none,,,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8679,17,327,Ishikawa,2016/4/1,2016,4,0,13.85714286,205,11,26,59,63,46,0,none,,,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8680,17,328,Ishikawa,2016/4/8,2016,4,0,13.28571429,683,45,42,127,292,177,0,none,,,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8681,17,329,Ishikawa,2016/4/15,2016,4,0,14.42857143,377,22,26,59,152,118,0,none,,,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8682,17,330,Ishikawa,2016/4/22,2016,4,0,15.28571429,185,10,19,38,69,49,0,none,,,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8683,17,331,Ishikawa,2016/4/29,2016,4,1,17.42857143,137,13,18,39,38,29,0,none,,,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8684,17,332,Ishikawa,2016/5/6,2016,5,0,17.71428571,184,16,22,42,66,38,0,none,,,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8685,17,333,Ishikawa,2016/5/13,2016,5,0,19,1443,96,120,301,575,351,0,none,,,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8686,17,334,Ishikawa,2016/5/20,2016,5,0,21.42857143,2551,143,342,508,1009,549,0,none,,,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8687,17,335,Ishikawa,2016/5/27,2016,5,0,19.28571429,252,13,28,64,94,53,0,none,2016147N18115,UNNAMED,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8688,17,336,Ishikawa,2016/6/3,2016,6,0,21.42857143,394,54,65,114,106,55,0,none,,,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8689,17,337,Ishikawa,2016/6/10,2016,6,0,23.57142857,366,35,39,91,125,76,0,none,,,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8690,17,338,Ishikawa,2016/6/17,2016,6,0,23.42857143,279,18,33,67,110,51,0,none,,,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8691,17,339,Ishikawa,2016/6/24,2016,6,0,22.57142857,387,38,28,60,151,110,0,none,,,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8692,17,340,Ishikawa,2016/7/1,2016,7,0,26.57142857,278,12,33,62,87,84,0,none,2016185N08145,NEPARTAK,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8693,17,341,Ishikawa,2016/7/8,2016,7,0,25.57142857,496,49,50,80,174,143,0,none,2016185N08145,NEPARTAK,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8694,17,342,Ishikawa,2016/7/15,2016,7,1,24.42857143,950,33,111,200,356,250,0,none,2016199N18131,UNNAMED,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8695,17,343,Ishikawa,2016/7/22,2016,7,0,27.28571429,246,22,33,55,87,49,0,none,2016199N18131,UNNAMED,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8696,17,344,Ishikawa,2016/7/29,2016,7,0,28.57142857,485,32,48,114,184,107,0,none,2016205N25152,LUPIT,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8697,17,345,Ishikawa,2016/8/5,2016,8,0,28.14285714,173,11,11,40,66,45,0,none,2016221N19163,CONSON,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8698,17,346,Ishikawa,2016/8/12,2016,8,0,27.85714286,142,6,11,39,55,31,0,none,2016225N16138,CHANTHU,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8699,17,347,Ishikawa,2016/8/19,2016,8,0,29,248,13,27,54,81,73,1.387322607,none,2016230N15138,MINDULLE,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8700,17,348,Ishikawa,2016/8/26,2016,8,0,25.14285714,913,111,85,153,326,238,0,none,2016230N15138,MINDULLE,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8701,17,349,Ishikawa,2016/9/2,2016,9,0,26.71428571,421,30,44,80,149,118,0,none,2016244N21123,NAMTHEUN,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8702,17,350,Ishikawa,2016/9/9,2016,9,0,23.85714286,1413,110,63,335,587,318,0,none,2016256N12146,MALAKAS,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8703,17,351,Ishikawa,2016/9/16,2016,9,1,21.71428571,420,20,46,84,180,90,9.547060031,none,2016256N12146,MALAKAS,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8704,17,352,Ishikawa,2016/9/23,2016,9,0,23.14285714,158,11,7,19,67,54,0,none,2016256N12146,MALAKAS,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8705,17,353,Ishikawa,2016/9/30,2016,9,0,22.57142857,492,25,47,103,183,134,12.61748274,none,2016269N15165,CHABA,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8706,17,354,Ishikawa,2016/10/7,2016,10,1,17.57142857,251,28,21,45,89,68,0,none,2016269N15165,CHABA,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8707,17,355,Ishikawa,2016/10/14,2016,10,0,19.14285714,306,20,15,52,126,93,0,none,2016288N06146,HAIMA,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8708,17,356,Ishikawa,2016/10/21,2016,10,0,16,372,16,24,55,150,127,0,none,2016288N06146,HAIMA,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8709,17,357,Ishikawa,2016/10/28,2016,10,1,12.42857143,269,15,34,53,96,71,0,none,2016288N06146,HAIMA,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8710,17,358,Ishikawa,2016/11/4,2016,11,0,11.28571429,230,12,18,27,96,77,0,none,2016305N10147,MEARI,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8711,17,359,Ishikawa,2016/11/11,2016,11,0,12.71428571,389,17,36,71,141,124,0,none,2016305N10147,MEARI,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8712,17,360,Ishikawa,2016/11/18,2016,11,1,11.85714286,185,25,20,32,64,44,0,none,,,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8713,17,361,Ishikawa,2016/11/25,2016,11,0,9.857142857,1110,55,93,175,454,333,0,none,2016328N09130,TOKAGE,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8714,17,362,Ishikawa,2016/12/2,2016,12,0,10,194,2,21,43,70,58,0,none,,,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8715,17,363,Ishikawa,2016/12/9,2016,12,0,6,511,37,55,128,193,98,0,none,2016347N10110,UNNAMED,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8716,17,364,Ishikawa,2016/12/16,2016,12,0,9.428571429,1053,26,103,147,442,335,0,none,2016347N10110,UNNAMED,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8717,17,365,Ishikawa,2016/12/23,2016,12,1,6,1140,85,105,229,462,259,0,none,2016355N07146,NOCK-TEN,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8718,17,366,Ishikawa,2016/12/30,2016,12,1,6.714285714,559,36,53,105,216,149,0,none,2016355N07146,NOCK-TEN,1149,401,175,124,102,5668,0.342723005,24.8,5.1
8719,17,367,Ishikawa,2017/1/6,2017,1,1,5.571428571,460,36,44,99,160,121,0,none,2017008N08128,UNNAMED,1147,402,165,134,103,5668,0.342723005,24.8,5.1
8720,17,368,Ishikawa,2017/1/13,2017,1,0,3,2109,135,245,335,735,659,0,none,2017008N08128,UNNAMED,1147,402,165,134,103,5668,0.342723005,24.8,5.1
8721,17,369,Ishikawa,2017/1/20,2017,1,0,2.142857143,201,21,17,23,73,67,0,none,,,1147,402,165,134,103,5668,0.342723005,24.8,5.1
